"Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0,0,37.18,0,0,0,0,39.63,0,7.31,0,1.06,0,0,10.53,0,0,0,72.3,6.97,253.08,2.26,91.92,0,0,0,0,0,20.02,0,0,0,0,0,0.62,2.15,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,28.47,3.48,0,1.01,0,1.67,0,0,1.75,0,8.15,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,3.95,0,0,0,0,85.84,0,14.9,0,0,3.27,0,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,117.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67,0,0,0,0,21.55,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0.53,2.18,0,0,0,0,10.28,0,0,0,0,0,0,0,0,0,0,0,0.55,0,27.63,0,0,48.48,6.96,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28.29,0,0,0,0.82,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0.8,4.89,459.84,1.67,13.4,0,0,0,0,0,31.66,0,0,0.79,0,0,0.79,13.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,0,0,1.66,1.67,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0.75,0,0,0,0,36.01,0,1.59,0,0,0,0,0,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.73,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0.83,0,0,0,0,4.08,0,0,0,111.69,0,23.78,0,0,0,0,0,0,0,0,0,0,0,0.86,0,95.23,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,7.27,0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.82,1.5,0.9,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0,0,0,0,0,0,17.31,0,0,0,0,0,0,0,0,0,0,0,22.48,0,0,0,0,0,0,0,0,17.11,2.98,132.6,4.37,1,0,0,0,0,0,43.6,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,1.88,8.49,0,0,15.36,9.75,7.58,0,0,0.64,0,0,1.1,0,9.46,0,0,0,0,0,0,0,0,0,0.57,9.39,0,0,0,0,0,0,0,0.55,0,0,0,0,87.87,0,10.88,0,0,0.57,0,0,0,0,0,9.66,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1.11,130.78,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.54,0,0,0,0,40.95,0,0,0,23.91,0,1.04,0,0,0,0,0,0,0,0,0.59,0,0,5.85,0,216.75,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.96,0,0,49.18,19.12,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0,0,0,0,0,0,0,0,0,0,0,0.22,38.9,0,0,0,0,0,0.19,0,0.18,0,0,0,6.74,0.53,0,0,0.37,0,0,0,0,15.62,18.02,440.04,0,0,0,0,0,0,0,14.7,0,0,0,0,0,3.25,16.66,0,0,0,0,0,0,0,0,0,0,0.5,2.98,0,0,46.59,4.94,0.18,3.79,0,0.74,0,1.4,0,0.14,0.87,0,0,0,0,0,0,0,0,0,0,1.47,0,0.38,0,0,0,0,0,4.47,0,0,0,0.11,103.6,0,8.27,0,0,2,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0.19,0,0,0,0,5.23,147.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03,0,0,0,31.56,0,0,0,0,0,0,0,0,0,0,3.32,0,0,1.84,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.18,0,6.63,0,0,43.58,1.99,7.3,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,40.8,0.61,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,17.09,3.46,396.44,6.57,8.03,0,0,0,0,0,18.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,2.63,0,0,41.52,38.27,0.56,0,0,0,1.67,0,0.6,0,4.33,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0.59,0,0,0,0,66.05,0,12.81,0,0,1.14,0,0,0,0,0,8.39,0,0,0,0,0,0,0.65,0,0,0,0,0,0,1.87,129.24,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,55.82,0,0,0,0,22.86,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0.63,0,0,0,0,0,39.95,0,0,34.84,10.85,17.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0
0,0,0,0,0,0,0,0,0,0,0,0.35,0,44.15,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0,1.64,4.71,405.84,0,4.32,0,0,0,0,0,67.19,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51,17.19,0,0,0,20.15,0.36,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0.32,0.94,0,0,0,0,0,0,0,0,0,0,0,0,61.43,0,4.2,0,0,1.64,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,147.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,0,0,0,0,17.55,0,0,0,101.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,6.56,0,0,29.7,5.86,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0
0,0,0,0,0.46,0,0,0,0,0,0,0,0,24.21,0,0,0,0,0,0,0,0,0,0,0,7.27,0.52,0,0,0,0,0,0,0,1.96,9.23,410.2,12.72,1.96,0,0,0,0,0,30.41,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,1.11,0,0,0,1.56,1.44,0.51,1.34,0,3.43,0.99,0,0,0,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,1.02,0,0,0,0,98.73,0,2.38,0,0,1.73,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0.96,0,0,0.5,0,0,0.46,90.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,12.91,0,0,0,91.55,0,13.77,0,0,0,0,0,0,0,0,0,0,0,5.99,0,26.08,17.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.69,0,0,16.29,4.02,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0
0.53,0,0,0,0,0,0,0,0,0,0,0,0,48.46,0,0,0,0,3.16,0,0,0,0,0,0,30.55,0,0,0,0,0,0,0,0,7.66,3.13,378.09,4.12,28.04,0,0,0,0,0,38.22,0,0,0,0,0,0.46,5.75,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,20.48,12.92,0,0,0,2.07,2.16,1.04,0,0,12.67,0.47,0,0,0,0,0,0,0,0,0,9.11,0,0,0,0,0,0,0,2.41,0,0,0,0,77.03,0,10.5,0,0,2.21,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0.58,0,0,0,0,0,13.17,141.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.01,0,0,0,0,30,0,0,0,40.08,0,0,0,0,0,0,0,0,0,0,0.61,0,0.55,1.09,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,0,0,41.92,6.98,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,38.63,0,0,0,21.14,5.54,0,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,4.88,6.37,224,0,4.79,0,0,0,0,0,40.15,0,0,0,0,0,1.79,4.63,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,5.94,39.61,0,0,0,4.11,0.54,0,0,0,2.22,0,0,0,3.2,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0.58,0,0,0,0,156.14,0,2.36,0,0,2.32,6.64,0,0,0,0,7.41,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.58,80.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.63,0,0,0,0,14.67,0,0,0,31.71,0,25.11,0,0,0,0,0,0,0,0,0,0,0,0.53,0,196.21,8.46,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,29.54,0,0,12.58,2.75,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0.49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.69,0,0,0,0,0,0,0,0,10.48,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,19.29,22.26,332.01,6.54,31.7,0,0,0,0,0,13.3,0,0,0,0,0.68,0,9.91,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,48.66,3.28,0.65,0,0,1.3,0.64,0,1.31,0,11.45,1.45,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,3.18,0,0,0,0,83.51,0,11.44,0,0,2.84,0,0,0,0,0,14.54,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,195.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,7.61,0,0,0,0,17.73,0,0,0,13.33,0,4.54,0,0,0,0,0,0,0,0,0.66,0,0,3.22,0,37.98,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,0,0,38.45,5.84,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,33.19,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,2.16,5.22,299.99,15.77,1.05,0,0,0,0,0,50.17,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27,11.03,1.77,2.19,0,2.07,0,0,0.53,0,11.41,0,0,0,0,0,0,0,0,0,0,7.49,0,0,0,0,0,0,0,3.96,0,0,0,0.51,155.76,0,8.16,0,0,0.55,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,79.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,0,0,0,0,57.89,0,0,0,53.79,0,33.51,0,0,0,0,0,0,0,0,0.58,0,0,0,0,13.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,21.46,0,0,64.67,32.96,13.01,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31,0,0.35,0,0,3.41,0,0,0,2.09,3.07,386.43,0.32,0,0,0,0,0,0,29.92,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,9.86,2.37,0,3.14,0,1.91,0.35,0.33,0.59,0.36,0.69,0,0,0,0,0,0,0,0,0,0.31,1.22,0,0,0,0,0,0,0,1.01,0,0,0,0.3,107.27,0,3.22,0,0,5.8,0,0,0,0,0,3.07,0,0,0,0,0,0,0.59,0,0,0,0,0,0,3.8,153.23,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16,0,0,0,160.17,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.56,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.89,0,0,28.63,15.6,6.19,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,57.69,0,0,0,0,0,0,0,0.54,0,0,0,7.9,0,0,0,0,0,0,0,0,2.29,6.49,460.49,122.68,4.29,0,0,0,0,0,36.81,0,0,0,0,0,0,7.47,0,0,0,0,0,0,0,0,0,0,0.43,0.83,0,0,12.77,13.4,1.41,3.2,0,2.59,0,0,1.42,0,7.38,1.28,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,1.41,0,0,0,0,62.15,0,5.54,0,0,0.96,0,0,0,0,0,5.67,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.49,59.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,11.9,0,0,0,0,21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0.43,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,1.48,0,25.27,0,0,53.08,2.71,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,126.82,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,7.65,11.21,407.12,0,22.92,0,0,0,0,0,27.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,18.6,0,0.68,3.8,0,0.63,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,83.75,0,1.2,0,0,1.9,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,141.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,19.19,0,0,0,27.09,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0.63,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24,0,0,48.15,19.19,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,7.32,0.3,0,0,0,0,0,0,0,4.56,6.85,677.64,0.34,0,0,0,0,0.28,0,35.08,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0,0,1.55,0.56,2.44,0.34,0.33,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0.27,0,0,0,0,44.74,0,0.56,0,0,3.04,40.14,0,0,0,0,3.79,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.95,78.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0,0,0,41.6,0,0,0,0.39,0,0,0,0,0,0,0.35,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89,0,0,9.73,0,12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.57,0,18.77,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.64,16.87,119.64,0.68,29.25,0,0,0,0,0.61,48.41,0,0,0,0,0,0.63,3.63,0,0,0,1.31,0,0,0,0,0,0,0.6,2.02,0,0,47.94,16.39,2.39,0.62,0,3.14,1.32,0,3.02,0,28.63,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0,0.59,0,0,0,0,81.71,0,12.12,0,0,1.77,0,0,0,0,0,17.38,0,0,0,0,1.2,0,0,0.52,0,0,0,0,0,2.4,163.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21.08,0,0,0,12.11,0,0,0,0.61,0,0,0,0,0,0,0,0,0.57,0.69,0,103.26,13.8,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.53,0,53.63,0,0,104.27,12.28,16.27,0,0,0,0,0,0.67,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,4.56,8.02,387.88,0.68,58.14,0,0,0,0,0,16.05,0,0,0,0,0,2.05,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,4.56,0,0,0,3.4,0.7,0,3.14,0,0,0.64,0,0,0,0,0,0,0,0,0,10.05,0,0,0,0,0,0,0,0,1.45,0,0,0,96.36,0,0,0,0,1.38,0,0,0,0,0,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,119.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,0,0,0,0,41.31,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.96,0,0,71.1,18.14,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,1.94,0.33,0,0.25,11.32,8.83,210.31,3.23,18.65,0,0.23,0,0,0,22.4,0,0,0,0,0,1.5,4.1,0,0,0,4.71,0,0,0,0,0,0,0.6,0,0,0,17.85,1.73,0,0,0,10.19,1.67,0,1.99,0,21.69,1.57,0,0,0,0,0,0,0,0,0,9.47,0,0,0,1.22,0,0,0,0.36,0.66,0,0,0.31,96.13,0,13.65,0,0,2.39,0,0,0,0,0,15.89,0,0,0,0,0,0,0,0.57,0,0,0,0,0,2.83,98.35,0,0.36,0,0.58,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52,0,0,0,0,48.61,0,0,0,18.91,0,11.04,0,0,0,0,0,0,0,0,0,0,0,0.28,0,197.38,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.36,0,0,54.66,22.23,7.9,0,0,0,0,0,0,0.29,0,0,0,0,0.25,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,10.55,0,0,0,0,0,0,0,0,1.66,4.01,520.46,0.59,0,0,0,0,0,0,32.09,0,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,11.69,0,0.66,0,5.7,2.32,0.57,1.84,0,1.18,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,132.92,0,4.05,0,0,1.17,0,0,0,0,0,2.18,0,0,0,0,0,0,0.53,0,0,0,0,0,0,5.08,130.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0,0,0,13.73,0,0,0,29.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,30.53,0,0,28.36,10.17,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,0,0,0,0,0,0,0,0,0,0,0,0,19.48,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0.77,0,0,0,0,0,0,13.56,10.88,64.66,0.37,12.11,0,0,0,0,0,15.9,0,0,0,0,0,0.27,4.66,0,0,0,0,0,0,0,0,0,0,1.64,1.14,0,0,67.55,13.31,0.73,1.85,0,2.29,0,0.34,0.81,0,5.21,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,119.14,0,9.55,0,0,3.39,0,0,0,0,0,5.21,0,0,0,0,0,0,0,0.33,0,0,0,0,0.43,3.59,142.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,36.88,0,0,0,19.46,0,4.57,0,0,0,0,0,0,0,0,0.66,0,0.34,0.43,0,248.53,26.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,18.88,0,0,80.81,49.08,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0.38
0,0,0,0,1.03,0,0,0,0,0,0,0.95,0,126.59,0,0,0,0,1.05,0.43,0,0,0,0,0,16.98,1.44,0,0,0,0,0,0,0,14.64,18.7,409.67,0.45,0,0,0,0,0,0,40.15,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,1.44,3.12,0,0,16.87,15.5,6.13,0,0,1.75,0.52,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0.48,0,0,0,1.11,0,0,0,0,45.27,0,18.77,0,0,2.89,0,0,0,0,0,0.44,0,0,0,0,0,0,0.51,0,0,0,0,0,0,2.29,49.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,43.12,0,0,0,55.81,0,7.77,0,0,0,0,0,0,0,0,0.47,0,0.53,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,8.87,0,0,75.77,5.86,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,0,0.47,0,0,0,0,0,0,0,0,0,0,7.48,0,0,0,0,0,0,0,0,0,0,0,26.76,0,3.21,0,0,0,0,0,0,20.5,3.35,319.89,28.07,0.52,0,0,0,0,0,14.84,0,0,0,0,0,0.55,5.37,0,0,0,0,0,0,0,0,3.34,0,5.45,0,0,0,146.38,10.29,0,0.43,0,0.88,0.49,2.82,0.55,0,0.97,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,0,0,0,1,35.13,0,74.4,0,0,4.14,0,0,0,0,0,19.47,0,0,0,0,0,0,0.99,1.05,0,0,0,0,0,0,67.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,0,0,0,0,15.85,0,0,0,39.35,0,1.43,0,0,0,0,0,0,0,0,0,0,0,56.46,0,0.94,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,3.3,0,0,59.56,3.81,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0
